image,num_detections,reflection_score,horizon,sky_ratio,water_ratio,land_ratio
boat1.jpg,0,0.5959679031109089,1234,0.2733930453945029,0.209732164971041,0.5168747896344561
boat2.jpg,0,0.6578290847099347,1291,0.189759742703094,0.1883010759602194,0.6219423566656506
boat3.jpg,0,0.8026530712656135,907,0.1832437692107402,0.1869381652314179,0.6298216378029264
boat4.jpg,0,0.6714818165875156,1173,0.2436946897386069,0.2147455132601737,0.5415605908334603
boat5.jpg,0,0.8289576372678547,907,0.1779499996824671,0.1903080823235787,0.6317455894680689
boat6.jpg,0,0.592415307216709,1147,0.205103031486562,0.1312763353845958,0.6636206331288421
