image,horizon,reflection_score,sky_ratio,water_ratio,land_ratio
boat1.jpg,1234,0.5959679031109089,0.2733930453945029,0.209732164971041,0.5168747896344561
boat2.jpg,1291,0.6578290847099347,0.18975974270309404,0.18830107596021947,0.6219423566656506
boat3.jpg,515,0.8026530712656135,0.18324376921074023,0.18693816523141799,0.6298216378029264
boat4.jpg,1173,0.6714818165875156,0.24369468973860692,0.21474551326017374,0.5415605908334603
boat5.jpg,575,0.8289576372678547,0.1779499996824671,0.1903080823235787,0.6317455894680689
boat6.jpg,1147,0.592415307216709,0.205103031486562,0.13127633538459585,0.6636206331288421
